# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Mar 28 05:32:23 2022
#
# User preference: *
#
# CONSTRAINT:  order by sy_dist asc
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_massj:       Planet Mass [Jupiter Mass]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN ra:             RA [deg]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_gaiamag:     Gaia Magnitude
#
pl_name,hostname,pl_orbsmax,pl_radj,pl_massj,st_rad,st_mass,ra,dec,sy_dist,sy_gaiamag
Kepler-172 d,Kepler-172,0.113200,,,1.01,0.90,283.3684093,41.8218390,828.5920000,14.5369000
Kepler-172 d,Kepler-172,,0.243,,1.06,,283.3684093,41.8218390,828.5920000,14.5369000
Kepler-172 e,Kepler-172,0.199000,,,0.97,0.85,283.3684093,41.8218390,828.5920000,14.5369000
Kepler-172 e,Kepler-172,,0.220,,1.03,1.00,283.3684093,41.8218390,828.5920000,14.5369000
Kepler-172 e,Kepler-172,,,,1.09,0.95,283.3684093,41.8218390,828.5920000,14.5369000
Kepler-172 e,Kepler-172,0.211000,0.246,,1.08,,283.3684093,41.8218390,828.5920000,14.5369000
Kepler-172 e,Kepler-172,,0.293,,1.06,,283.3684093,41.8218390,828.5920000,14.5369000
Kepler-172 e,Kepler-172,0.203000,,,1.01,0.90,283.3684093,41.8218390,828.5920000,14.5369000
Kepler-172 e,Kepler-172,0.203000,,,1.01,0.90,283.3684093,41.8218390,828.5920000,14.5369000
Kepler-172 e,Kepler-172,0.207400,,,1.05,0.96,283.3684093,41.8218390,828.5920000,14.5369000
Kepler-172 e,Kepler-172,0.203000,,,1.01,0.90,283.3684093,41.8218390,828.5920000,14.5369000
Kepler-172 e,Kepler-172,,,,1.09,0.95,283.3684093,41.8218390,828.5920000,14.5369000
Kepler-1051 b,Kepler-1051,,,,1.44,1.33,295.1581062,40.8988186,829.3430000,13.1159000
Kepler-1051 b,Kepler-1051,,,,1.44,1.33,295.1581062,40.8988186,829.3430000,13.1159000
Kepler-1051 b,Kepler-1051,0.179200,,,1.26,1.14,295.1581062,40.8988186,829.3430000,13.1159000
Kepler-1051 b,Kepler-1051,0.179200,,,1.26,1.14,295.1581062,40.8988186,829.3430000,13.1159000
Kepler-1051 b,Kepler-1051,0.189100,,,1.73,1.34,295.1581062,40.8988186,829.3430000,13.1159000
Kepler-1051 b,Kepler-1051,,0.240,,1.43,,295.1581062,40.8988186,829.3430000,13.1159000
Kepler-1051 b,Kepler-1051,,,,1.44,1.33,295.1581062,40.8988186,829.3430000,13.1159000
Kepler-1051 b,Kepler-1051,,0.303,,1.73,1.43,295.1581062,40.8988186,829.3430000,13.1159000
Kepler-1051 b,Kepler-1051,0.179200,,,1.26,1.14,295.1581062,40.8988186,829.3430000,13.1159000
Kepler-1051 b,Kepler-1051,0.188000,,,1.33,1.31,295.1581062,40.8988186,829.3430000,13.1159000
Kepler-1861 b,Kepler-1861,0.233000,,,1.06,1.06,295.8465148,49.9361586,829.9850000,13.6519000
Kepler-1861 b,Kepler-1861,0.240800,,,1.37,1.16,295.8465148,49.9361586,829.9850000,13.6519000
Kepler-1861 b,Kepler-1861,,,,1.41,1.04,295.8465148,49.9361586,829.9850000,13.6519000
Kepler-1861 b,Kepler-1861,0.240600,,,1.36,1.16,295.8465148,49.9361586,829.9850000,13.6519000
Kepler-1861 b,Kepler-1861,0.240600,,,1.36,1.16,295.8465148,49.9361586,829.9850000,13.6519000
Kepler-1861 b,Kepler-1861,0.240600,,,1.36,1.16,295.8465148,49.9361586,829.9850000,13.6519000
Kepler-1861 b,Kepler-1861,,0.197,,1.37,1.16,295.8465148,49.9361586,829.9850000,13.6519000
Kepler-1861 b,Kepler-1861,,,,1.41,1.04,295.8465148,49.9361586,829.9850000,13.6519000
OGLE-2019-BLG-0960L b,OGLE-2019-BLG-0960L,1.650000,,0.00629,,0.43,274.0142917,-25.7746667,830.0000000,
Kepler-521 b,Kepler-521,,,,1.62,1.41,298.8163801,43.9980203,830.6380000,12.8908000
Kepler-521 b,Kepler-521,,0.284,,1.46,1.34,298.8163801,43.9980203,830.6380000,12.8908000
Kepler-521 b,Kepler-521,,0.320,,1.67,,298.8163801,43.9980203,830.6380000,12.8908000
Kepler-521 b,Kepler-521,0.165500,,,1.70,1.23,298.8163801,43.9980203,830.6380000,12.8908000
Kepler-521 b,Kepler-521,,,,1.62,1.41,298.8163801,43.9980203,830.6380000,12.8908000
Kepler-521 b,Kepler-521,,,,1.62,1.41,298.8163801,43.9980203,830.6380000,12.8908000
Kepler-521 b,Kepler-521,0.165500,,,1.70,1.23,298.8163801,43.9980203,830.6380000,12.8908000
Kepler-521 b,Kepler-521,0.173000,,,1.82,1.39,298.8163801,43.9980203,830.6380000,12.8908000
Kepler-521 b,Kepler-521,0.169900,,,1.40,1.32,298.8163801,43.9980203,830.6380000,12.8908000
Kepler-521 b,Kepler-521,0.165500,,,1.70,1.23,298.8163801,43.9980203,830.6380000,12.8908000
Kepler-761 b,Kepler-761,0.094000,,,1.07,1.07,290.5035990,44.1436249,830.7070000,14.7087000
Kepler-761 b,Kepler-761,,0.181,,0.93,0.95,290.5035990,44.1436249,830.7070000,14.7087000
Kepler-761 b,Kepler-761,0.090400,,,1.01,0.96,290.5035990,44.1436249,830.7070000,14.7087000
Kepler-761 b,Kepler-761,0.090400,,,1.01,0.96,290.5035990,44.1436249,830.7070000,14.7087000
Kepler-761 b,Kepler-761,0.090400,,,1.01,0.96,290.5035990,44.1436249,830.7070000,14.7087000
Kepler-761 b,Kepler-761,,,,0.93,0.99,290.5035990,44.1436249,830.7070000,14.7087000
Kepler-761 b,Kepler-761,,,,0.93,0.99,290.5035990,44.1436249,830.7070000,14.7087000
Kepler-761 b,Kepler-761,,,,0.93,0.99,290.5035990,44.1436249,830.7070000,14.7087000
Kepler-761 b,Kepler-761,,0.187,,0.89,,290.5035990,44.1436249,830.7070000,14.7087000
Kepler-761 b,Kepler-761,0.087400,,,0.82,0.86,290.5035990,44.1436249,830.7070000,14.7087000
Kepler-916 b,Kepler-916,0.188500,,,0.89,0.85,290.9833818,45.9733334,830.7120000,15.1752000
Kepler-916 b,Kepler-916,,,,0.90,0.88,290.9833818,45.9733334,830.7120000,15.1752000
Kepler-916 b,Kepler-916,,0.157,,0.81,0.85,290.9833818,45.9733334,830.7120000,15.1752000
Kepler-916 b,Kepler-916,0.194900,,,0.84,0.94,290.9833818,45.9733334,830.7120000,15.1752000
Kepler-916 b,Kepler-916,0.188000,,,0.75,0.85,290.9833818,45.9733334,830.7120000,15.1752000
Kepler-916 b,Kepler-916,0.194900,,,0.84,0.94,290.9833818,45.9733334,830.7120000,15.1752000
Kepler-916 b,Kepler-916,,0.166,,0.88,,290.9833818,45.9733334,830.7120000,15.1752000
Kepler-916 b,Kepler-916,0.194900,,,0.84,0.94,290.9833818,45.9733334,830.7120000,15.1752000
Kepler-916 b,Kepler-916,,,,0.90,0.88,290.9833818,45.9733334,830.7120000,15.1752000
Kepler-916 b,Kepler-916,,,,0.90,0.88,290.9833818,45.9733334,830.7120000,15.1752000
NGC 2682 YBP 401 b,NGC 2682 YBP 401,,,,,1.14,132.8293081,11.6710271,830.8220000,13.5888000
NGC 2682 YBP 401 b,NGC 2682 YBP 401,,,,,1.14,132.8293081,11.6710271,830.8220000,13.5888000
Kepler-1606 b,Kepler-1606,0.644600,,,0.95,0.92,286.3782987,43.0732287,831.2870000,15.1062000
Kepler-1606 b,Kepler-1606,0.637500,,,0.82,0.90,286.3782987,43.0732287,831.2870000,15.1062000
Kepler-1606 b,Kepler-1606,0.642100,0.199,,0.92,0.92,286.3782987,43.0732287,831.2870000,15.1062000
Kepler-1606 b,Kepler-1606,0.637500,,,0.82,0.90,286.3782987,43.0732287,831.2870000,15.1062000
Kepler-1606 b,Kepler-1606,,,,0.83,0.94,286.3782987,43.0732287,831.2870000,15.1062000
Kepler-1606 b,Kepler-1606,,0.185,,0.86,0.90,286.3782987,43.0732287,831.2870000,15.1062000
Kepler-1606 b,Kepler-1606,,,,0.83,0.94,286.3782987,43.0732287,831.2870000,15.1062000
Kepler-1606 b,Kepler-1606,0.637500,,,0.82,0.90,286.3782987,43.0732287,831.2870000,15.1062000
Kepler-1606 b,Kepler-1606,,0.180,,0.82,,286.3782987,43.0732287,831.2870000,15.1062000
Kepler-1606 b,Kepler-1606,,,,0.83,0.94,286.3782987,43.0732287,831.2870000,15.1062000
Kepler-927 b,Kepler-927,,0.153,,0.99,0.99,289.3834807,41.3926651,831.6850000,14.6011000
Kepler-927 b,Kepler-927,0.086600,,,1.03,1.04,289.3834807,41.3926651,831.6850000,14.6011000
Kepler-927 b,Kepler-927,0.086600,,,1.03,1.04,289.3834807,41.3926651,831.6850000,14.6011000
Kepler-927 b,Kepler-927,,,,0.98,0.98,289.3834807,41.3926651,831.6850000,14.6011000
Kepler-927 b,Kepler-927,0.086600,,,1.03,1.04,289.3834807,41.3926651,831.6850000,14.6011000
Kepler-927 b,Kepler-927,,0.143,,0.93,,289.3834807,41.3926651,831.6850000,14.6011000
Kepler-927 b,Kepler-927,0.086600,,,1.03,1.04,289.3834807,41.3926651,831.6850000,14.6011000
Kepler-927 b,Kepler-927,0.085000,,,1.01,0.98,289.3834807,41.3926651,831.6850000,14.6011000
Kepler-927 b,Kepler-927,,,,0.98,0.98,289.3834807,41.3926651,831.6850000,14.6011000
Kepler-927 b,Kepler-927,,,,0.98,0.98,289.3834807,41.3926651,831.6850000,14.6011000
Kepler-727 b,Kepler-727,0.054600,,,0.88,0.82,294.8469333,45.0344155,831.8420000,15.3520000
Kepler-727 b,Kepler-727,,0.226,,0.86,0.89,294.8469333,45.0344155,831.8420000,15.3520000
Kepler-727 b,Kepler-727,0.054600,,,0.88,0.82,294.8469333,45.0344155,831.8420000,15.3520000
Kepler-727 b,Kepler-727,0.054600,,,0.88,0.82,294.8469333,45.0344155,831.8420000,15.3520000
Kepler-727 b,Kepler-727,,,,0.82,0.91,294.8469333,45.0344155,831.8420000,15.3520000
Kepler-727 b,Kepler-727,,,,0.82,0.91,294.8469333,45.0344155,831.8420000,15.3520000
Kepler-727 b,Kepler-727,0.054600,,,0.88,0.82,294.8469333,45.0344155,831.8420000,15.3520000
Kepler-727 b,Kepler-727,0.055000,,,0.88,0.82,294.8469333,45.0344155,831.8420000,15.3520000
Kepler-727 b,Kepler-727,,0.243,,0.82,,294.8469333,45.0344155,831.8420000,15.3520000
Kepler-1271 b,Kepler-1271,,,,1.17,1.13,286.3442954,37.4119347,831.9910000,13.8677000
Kepler-1271 b,Kepler-1271,0.042300,,,1.04,1.10,286.3442954,37.4119347,831.9910000,13.8677000
Kepler-1271 b,Kepler-1271,,0.134,,1.17,,286.3442954,37.4119347,831.9910000,13.8677000
Kepler-1271 b,Kepler-1271,0.042300,,,1.04,1.10,286.3442954,37.4119347,831.9910000,13.8677000
Kepler-1271 b,Kepler-1271,,,,1.17,1.13,286.3442954,37.4119347,831.9910000,13.8677000
Kepler-1271 b,Kepler-1271,,0.132,,1.23,1.13,286.3442954,37.4119347,831.9910000,13.8677000
Kepler-1271 b,Kepler-1271,0.042000,,,1.02,1.09,286.3442954,37.4119347,831.9910000,13.8677000
Kepler-1271 b,Kepler-1271,0.041800,,,1.26,1.07,286.3442954,37.4119347,831.9910000,13.8677000
Kepler-1271 b,Kepler-1271,0.042300,,,1.04,1.10,286.3442954,37.4119347,831.9910000,13.8677000
Kepler-29 b,Kepler-29,,0.228,,0.75,,298.3483820,47.4913021,832.5320000,15.2819000
Kepler-29 b,Kepler-29,,,,0.82,0.93,298.3483820,47.4913021,832.5320000,15.2819000
Kepler-29 b,Kepler-29,0.094000,,,0.92,1.03,298.3483820,47.4913021,832.5320000,15.2819000
Kepler-29 b,Kepler-29,,,,0.82,0.93,298.3483820,47.4913021,832.5320000,15.2819000
Kepler-29 b,Kepler-29,0.091900,,,0.87,0.97,298.3483820,47.4913021,832.5320000,15.2819000
Kepler-29 b,Kepler-29,,0.299,0.01419,0.93,0.98,298.3483820,47.4913021,832.5320000,15.2819000
Kepler-29 b,Kepler-29,0.092000,,,0.87,0.97,298.3483820,47.4913021,832.5320000,15.2819000
Kepler-29 b,Kepler-29,,0.227,0.01573,0.73,0.76,298.3483820,47.4913021,832.5320000,15.2819000
Kepler-29 b,Kepler-29,0.090000,0.321,0.40000,0.96,1.00,298.3483820,47.4913021,832.5320000,15.2819000
Kepler-29 b,Kepler-29,,,,0.82,0.93,298.3483820,47.4913021,832.5320000,15.2819000
Kepler-29 b,Kepler-29,0.092000,,,0.87,0.97,298.3483820,47.4913021,832.5320000,15.2819000
Kepler-29 b,Kepler-29,0.092000,,,0.87,0.97,298.3483820,47.4913021,832.5320000,15.2819000
Kepler-29 c,Kepler-29,,,,0.82,0.93,298.3483820,47.4913021,832.5320000,15.2819000
Kepler-29 c,Kepler-29,,,,0.82,0.93,298.3483820,47.4913021,832.5320000,15.2819000
Kepler-29 c,Kepler-29,0.108800,,,0.87,0.97,298.3483820,47.4913021,832.5320000,15.2819000
Kepler-29 c,Kepler-29,0.110000,0.259,0.30000,0.96,1.00,298.3483820,47.4913021,832.5320000,15.2819000
Kepler-29 c,Kepler-29,0.108700,,,0.87,0.97,298.3483820,47.4913021,832.5320000,15.2819000
Kepler-29 c,Kepler-29,,,,0.82,0.93,298.3483820,47.4913021,832.5320000,15.2819000
Kepler-29 c,Kepler-29,,0.213,,0.75,,298.3483820,47.4913021,832.5320000,15.2819000
Kepler-29 c,Kepler-29,0.108800,,,0.87,0.97,298.3483820,47.4913021,832.5320000,15.2819000
Kepler-29 c,Kepler-29,,0.280,0.01259,0.93,0.98,298.3483820,47.4913021,832.5320000,15.2819000
Kepler-29 c,Kepler-29,,0.209,0.01416,0.73,0.76,298.3483820,47.4913021,832.5320000,15.2819000
Kepler-29 c,Kepler-29,0.111000,,,0.92,1.03,298.3483820,47.4913021,832.5320000,15.2819000
Kepler-29 c,Kepler-29,0.108800,,,0.87,0.97,298.3483820,47.4913021,832.5320000,15.2819000
Kepler-1858 b,Kepler-1858,0.364300,,,0.75,0.84,292.3074315,46.6265790,833.0550000,15.6406000
Kepler-1858 b,Kepler-1858,0.364300,,,0.75,0.84,292.3074315,46.6265790,833.0550000,15.6406000
Kepler-1858 b,Kepler-1858,0.358000,,,0.69,0.79,292.3074315,46.6265790,833.0550000,15.6406000
Kepler-1858 b,Kepler-1858,0.357500,,,0.82,0.79,292.3074315,46.6265790,833.0550000,15.6406000
Kepler-1858 b,Kepler-1858,,0.216,,0.82,0.79,292.3074315,46.6265790,833.0550000,15.6406000
Kepler-1858 b,Kepler-1858,0.364300,,,0.75,0.84,292.3074315,46.6265790,833.0550000,15.6406000
Kepler-1858 b,Kepler-1858,,,,0.77,0.84,292.3074315,46.6265790,833.0550000,15.6406000
Kepler-1858 b,Kepler-1858,,,,0.77,0.84,292.3074315,46.6265790,833.0550000,15.6406000
Kepler-173 b,Kepler-173,0.048000,0.115,,0.95,,294.6466171,41.8840952,833.1650000,14.2578000
Kepler-173 b,Kepler-173,0.047600,,,0.94,0.79,294.6466171,41.8840952,833.1650000,14.2578000
Kepler-173 b,Kepler-173,,,,1.14,1.00,294.6466171,41.8840952,833.1650000,14.2578000
Kepler-173 b,Kepler-173,,,,1.14,1.00,294.6466171,41.8840952,833.1650000,14.2578000
Kepler-173 b,Kepler-173,0.047600,,,0.94,0.79,294.6466171,41.8840952,833.1650000,14.2578000
Kepler-173 b,Kepler-173,,0.135,,1.10,,294.6466171,41.8840952,833.1650000,14.2578000
Kepler-173 b,Kepler-173,0.047600,,,0.94,0.79,294.6466171,41.8840952,833.1650000,14.2578000
Kepler-173 b,Kepler-173,0.047600,,,0.94,0.79,294.6466171,41.8840952,833.1650000,14.2578000
Kepler-173 b,Kepler-173,0.052000,,,1.08,1.06,294.6466171,41.8840952,833.1650000,14.2578000
Kepler-173 b,Kepler-173,,0.133,,1.06,1.04,294.6466171,41.8840952,833.1650000,14.2578000
Kepler-173 c,Kepler-173,0.072500,,,0.94,0.79,294.6466171,41.8840952,833.1650000,14.2578000
Kepler-173 c,Kepler-173,,,,1.14,1.00,294.6466171,41.8840952,833.1650000,14.2578000
Kepler-173 c,Kepler-173,,,,1.14,1.00,294.6466171,41.8840952,833.1650000,14.2578000
Kepler-173 c,Kepler-173,0.080000,,,1.08,1.06,294.6466171,41.8840952,833.1650000,14.2578000
Kepler-173 c,Kepler-173,,0.247,,1.06,1.04,294.6466171,41.8840952,833.1650000,14.2578000
Kepler-173 c,Kepler-173,,0.248,,1.10,,294.6466171,41.8840952,833.1650000,14.2578000
Kepler-173 c,Kepler-173,,,,1.14,1.00,294.6466171,41.8840952,833.1650000,14.2578000
Kepler-173 c,Kepler-173,0.072500,,,0.94,0.79,294.6466171,41.8840952,833.1650000,14.2578000
Kepler-173 c,Kepler-173,0.074000,0.217,,0.95,,294.6466171,41.8840952,833.1650000,14.2578000
Kepler-173 c,Kepler-173,0.072500,,,0.94,0.79,294.6466171,41.8840952,833.1650000,14.2578000
Kepler-173 c,Kepler-173,0.072500,,,0.94,0.79,294.6466171,41.8840952,833.1650000,14.2578000
Kepler-75 b,Kepler-75,0.081800,1.050,10.10000,0.89,0.91,291.1376203,36.5773443,835.3560000,15.1789000
Kepler-75 b,Kepler-75,0.078600,,,0.84,0.82,291.1376203,36.5773443,835.3560000,15.1789000
Kepler-75 b,Kepler-75,,,,0.98,0.87,291.1376203,36.5773443,835.3560000,15.1789000
Kepler-75 b,Kepler-75,,,,0.98,0.87,291.1376203,36.5773443,835.3560000,15.1789000
Kepler-75 b,Kepler-75,0.077000,,,0.77,0.77,291.1376203,36.5773443,835.3560000,15.1789000
Kepler-75 b,Kepler-75,0.078600,,,0.84,0.82,291.1376203,36.5773443,835.3560000,15.1789000
Kepler-75 b,Kepler-75,0.080000,1.030,9.90000,0.88,0.88,291.1376203,36.5773443,835.3560000,15.1789000
Kepler-75 b,Kepler-75,0.078600,,,0.84,0.82,291.1376203,36.5773443,835.3560000,15.1789000
Kepler-75 b,Kepler-75,,0.966,,0.83,0.83,291.1376203,36.5773443,835.3560000,15.1789000
Kepler-75 b,Kepler-75,0.078600,,,0.84,0.82,291.1376203,36.5773443,835.3560000,15.1789000
Kepler-75 b,Kepler-75,,,,0.98,0.87,291.1376203,36.5773443,835.3560000,15.1789000
Kepler-75 b,Kepler-75,0.081700,1.050,10.10000,0.89,0.91,291.1376203,36.5773443,835.3560000,15.1789000
Kepler-75 b,Kepler-75,,1.069,,0.96,,291.1376203,36.5773443,835.3560000,15.1789000
Kepler-1704 b,Kepler-1704,2.009100,,,1.55,1.10,291.2012559,51.1442437,835.4550000,13.2514000
Kepler-1704 b,Kepler-1704,2.026000,1.065,4.15000,1.70,1.13,291.2012559,51.1442437,835.4550000,13.2514000
Kepler-1704 b,Kepler-1704,1.467000,,,1.52,1.17,291.2012559,51.1442437,835.4550000,13.2514000
Kepler-1704 b,Kepler-1704,,,,1.73,1.02,291.2012559,51.1442437,835.4550000,13.2514000
Kepler-1704 b,Kepler-1704,2.009100,,,1.55,1.10,291.2012559,51.1442437,835.4550000,13.2514000
Kepler-23 b,Kepler-23,,,,1.53,1.06,294.2189131,49.4792536,835.7560000,13.4015000
Kepler-23 b,Kepler-23,0.077000,,,1.87,1.19,294.2189131,49.4792536,835.7560000,13.4015000
Kepler-23 b,Kepler-23,,0.154,,1.52,,294.2189131,49.4792536,835.7560000,13.4015000
Kepler-23 b,Kepler-23,,0.170,0.04800,1.55,1.08,294.2189131,49.4792536,835.7560000,13.4015000
Kepler-23 b,Kepler-23,,,,1.53,1.06,294.2189131,49.4792536,835.7560000,13.4015000
Kepler-23 b,Kepler-23,,0.151,,1.53,1.06,294.2189131,49.4792536,835.7560000,13.4015000
Kepler-23 b,Kepler-23,0.074200,,,1.55,1.08,294.2189131,49.4792536,835.7560000,13.4015000
Kepler-23 b,Kepler-23,0.073300,,,1.52,1.04,294.2189131,49.4792536,835.7560000,13.4015000
Kepler-23 b,Kepler-23,,,,1.53,1.06,294.2189131,49.4792536,835.7560000,13.4015000
Kepler-23 b,Kepler-23,0.075000,0.170,0.80000,1.52,1.11,294.2189131,49.4792536,835.7560000,13.4015000
Kepler-23 b,Kepler-23,0.074200,,,1.55,1.08,294.2189131,49.4792536,835.7560000,13.4015000
Kepler-23 b,Kepler-23,0.074200,,,1.55,1.08,294.2189131,49.4792536,835.7560000,13.4015000
Kepler-23 b,Kepler-23,,0.168,,1.57,1.10,294.2189131,49.4792536,835.7560000,13.4015000
Kepler-23 c,Kepler-23,0.096500,,,1.52,1.04,294.2189131,49.4792536,835.7560000,13.4015000
Kepler-23 c,Kepler-23,0.101000,,,1.87,1.19,294.2189131,49.4792536,835.7560000,13.4015000
Kepler-23 c,Kepler-23,0.099000,0.285,2.70000,1.52,1.11,294.2189131,49.4792536,835.7560000,13.4015000
Kepler-23 c,Kepler-23,0.097700,,,1.55,1.08,294.2189131,49.4792536,835.7560000,13.4015000
Kepler-23 c,Kepler-23,,,,1.53,1.06,294.2189131,49.4792536,835.7560000,13.4015000
Kepler-23 c,Kepler-23,,,,1.53,1.06,294.2189131,49.4792536,835.7560000,13.4015000
Kepler-23 c,Kepler-23,,0.285,0.18900,1.55,1.08,294.2189131,49.4792536,835.7560000,13.4015000
Kepler-23 c,Kepler-23,0.097700,,,1.55,1.08,294.2189131,49.4792536,835.7560000,13.4015000
Kepler-23 c,Kepler-23,,0.290,,1.57,1.10,294.2189131,49.4792536,835.7560000,13.4015000
Kepler-23 c,Kepler-23,,0.274,,1.52,,294.2189131,49.4792536,835.7560000,13.4015000
Kepler-23 c,Kepler-23,0.097700,,,1.55,1.08,294.2189131,49.4792536,835.7560000,13.4015000
Kepler-23 c,Kepler-23,,0.278,,1.53,1.06,294.2189131,49.4792536,835.7560000,13.4015000
Kepler-23 d,Kepler-23,,,,1.53,1.06,294.2189131,49.4792536,835.7560000,13.4015000
Kepler-23 d,Kepler-23,0.128000,,,1.87,1.19,294.2189131,49.4792536,835.7560000,13.4015000
Kepler-23 d,Kepler-23,,0.199,,1.53,1.06,294.2189131,49.4792536,835.7560000,13.4015000
Kepler-23 d,Kepler-23,,0.194,,1.52,,294.2189131,49.4792536,835.7560000,13.4015000
Kepler-23 d,Kepler-23,0.124000,0.196,,1.55,,294.2189131,49.4792536,835.7560000,13.4015000
Kepler-23 d,Kepler-23,,,,1.53,1.06,294.2189131,49.4792536,835.7560000,13.4015000
Kepler-23 d,Kepler-23,,0.196,0.05500,1.55,1.08,294.2189131,49.4792536,835.7560000,13.4015000
Kepler-23 d,Kepler-23,,0.214,,1.57,1.10,294.2189131,49.4792536,835.7560000,13.4015000
Kepler-23 d,Kepler-23,,,,1.53,1.06,294.2189131,49.4792536,835.7560000,13.4015000
Kepler-23 d,Kepler-23,0.123500,,,1.55,1.08,294.2189131,49.4792536,835.7560000,13.4015000
Kepler-23 d,Kepler-23,0.123500,,,1.55,1.08,294.2189131,49.4792536,835.7560000,13.4015000
Kepler-23 d,Kepler-23,0.122000,,,1.52,1.04,294.2189131,49.4792536,835.7560000,13.4015000
Kepler-23 d,Kepler-23,0.123500,,,1.55,1.08,294.2189131,49.4792536,835.7560000,13.4015000
Kepler-287 b,Kepler-287,0.145000,0.208,,1.03,,290.9274282,48.4434588,835.8600000,14.7442000
Kepler-287 b,Kepler-287,0.142000,,,1.00,0.93,290.9274282,48.4434588,835.8600000,14.7442000
Kepler-287 b,Kepler-287,,,,0.95,0.96,290.9274282,48.4434588,835.8600000,14.7442000
Kepler-287 b,Kepler-287,0.142200,,,1.07,0.93,290.9274282,48.4434588,835.8600000,14.7442000
Kepler-287 b,Kepler-287,,,,0.95,0.96,290.9274282,48.4434588,835.8600000,14.7442000
Kepler-287 b,Kepler-287,,,,0.95,0.96,290.9274282,48.4434588,835.8600000,14.7442000
Kepler-287 b,Kepler-287,0.143300,,,1.01,0.95,290.9274282,48.4434588,835.8600000,14.7442000
Kepler-287 b,Kepler-287,,0.203,,0.95,0.97,290.9274282,48.4434588,835.8600000,14.7442000
Kepler-287 b,Kepler-287,0.143300,,,1.01,0.95,290.9274282,48.4434588,835.8600000,14.7442000
Kepler-287 b,Kepler-287,,0.221,,0.92,,290.9274282,48.4434588,835.8600000,14.7442000
Kepler-287 b,Kepler-287,0.143300,,,1.01,0.95,290.9274282,48.4434588,835.8600000,14.7442000
Kepler-287 c,Kepler-287,,,,0.95,0.96,290.9274282,48.4434588,835.8600000,14.7442000
Kepler-287 c,Kepler-287,0.246000,0.291,,1.03,,290.9274282,48.4434588,835.8600000,14.7442000
Kepler-287 c,Kepler-287,0.240900,,,1.07,0.93,290.9274282,48.4434588,835.8600000,14.7442000
Kepler-287 c,Kepler-287,,0.257,,0.92,,290.9274282,48.4434588,835.8600000,14.7442000
Kepler-287 c,Kepler-287,0.242800,,,1.01,0.95,290.9274282,48.4434588,835.8600000,14.7442000
Kepler-287 c,Kepler-287,,,,0.95,0.96,290.9274282,48.4434588,835.8600000,14.7442000
Kepler-287 c,Kepler-287,,0.294,,0.95,0.97,290.9274282,48.4434588,835.8600000,14.7442000
Kepler-287 c,Kepler-287,0.242800,,,1.01,0.95,290.9274282,48.4434588,835.8600000,14.7442000
Kepler-287 c,Kepler-287,0.241000,,,1.00,0.93,290.9274282,48.4434588,835.8600000,14.7442000
Kepler-287 c,Kepler-287,0.242800,,,1.01,0.95,290.9274282,48.4434588,835.8600000,14.7442000
Kepler-1386 b,Kepler-1386,0.068000,,,1.18,0.92,280.8233646,42.6360518,835.8820000,14.4168000
Kepler-1386 b,Kepler-1386,0.069900,,,0.93,1.00,280.8233646,42.6360518,835.8820000,14.4168000
Kepler-1386 b,Kepler-1386,,0.111,,1.03,1.02,280.8233646,42.6360518,835.8820000,14.4168000
Kepler-1386 b,Kepler-1386,0.068000,,,0.90,0.93,280.8233646,42.6360518,835.8820000,14.4168000
Kepler-1386 b,Kepler-1386,,,,1.09,0.98,280.8233646,42.6360518,835.8820000,14.4168000
Kepler-1386 b,Kepler-1386,0.069900,,,0.93,1.00,280.8233646,42.6360518,835.8820000,14.4168000
Kepler-1386 b,Kepler-1386,,0.117,,1.05,,280.8233646,42.6360518,835.8820000,14.4168000
Kepler-1386 b,Kepler-1386,0.069900,,,0.93,1.00,280.8233646,42.6360518,835.8820000,14.4168000
Kepler-1386 b,Kepler-1386,,,,1.09,0.98,280.8233646,42.6360518,835.8820000,14.4168000
Kepler-1623 b,Kepler-1623,0.051800,,,0.87,0.97,294.0826970,39.5560655,837.4810000,14.9243000
Kepler-1623 b,Kepler-1623,0.053300,,,0.96,1.06,294.0826970,39.5560655,837.4810000,14.9243000
Kepler-1623 b,Kepler-1623,0.053300,,,0.96,1.06,294.0826970,39.5560655,837.4810000,14.9243000
Kepler-1623 b,Kepler-1623,,0.117,,1.00,1.00,294.0826970,39.5560655,837.4810000,14.9243000
Kepler-1623 b,Kepler-1623,,,,0.88,0.98,294.0826970,39.5560655,837.4810000,14.9243000
Kepler-1623 b,Kepler-1623,,,,0.88,0.98,294.0826970,39.5560655,837.4810000,14.9243000
Kepler-1623 b,Kepler-1623,0.053300,,,0.96,1.06,294.0826970,39.5560655,837.4810000,14.9243000
Kepler-1623 b,Kepler-1623,,0.109,,0.89,,294.0826970,39.5560655,837.4810000,14.9243000
